final algo,Song Id,Song,name_of_song,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skewness,spectral_constrast_mean0,spectral_constrast_mean1,spectral_constrast_mean2,spectral_constrast_mean3,spectral_constrast_mean4,spectral_constrast_mean5,spectral_constrast_mean6,spectral_contrast_std0,spectral_contrast_std1,spectral_contrast_std2,spectral_contrast_std3,spectral_contrast_std4,spectral_contrast_std5,spectral_contrast_std6,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_skewness,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_skewness,tempo
Class_Sa,26,Awarapan banjarapan,awarapan_banjarapan.mp3,0.315548974,0.321101597,0.307176667,0.242758494,0.219187918,0.216363652,0.180013959,0.146861261,0.160865966,0.227629915,0.229449132,0.252224754,0.181104908,0.147960431,0.194897566,0.160645343,0.139215308,0.188559041,0.145170451,0.1506166,0.131937835,0.153336714,0.152712252,0.140807855,-265.6384449,97.0159304,26.91390515,42.1247499,17.18397289,6.650152417,0.011659922,6.947161423,-5.596471193,0.851399413,-1.398898543,2.945893573,-7.567818814,101.04509,48.89081195,31.9389054,21.96642717,18.2785957,14.06129819,15.14549149,13.26413272,13.78024668,12.2198726,10.00436316,11.47182432,11.19175642,2067.391252,1327.709049,1.170508513,26.59971264,23.36187969,29.37972182,27.7976095,26.86565252,24.3025614,51.04598671,5.853692565,5.456295803,5.22299335,5.506846475,5.956087768,5.235413349,5.263565446,4323.694689,2657.224443,0.277574602,0.053079044,0.034826589,1.592758782,129.1992188
Class_Ca,27,Baarish,baarish.mp3,0.355395353,0.266001155,0.194857088,0.192760396,0.283254545,0.304529535,0.242444827,0.195748177,0.17495806,0.172602418,0.177375334,0.31049747,0.158663539,0.129931535,0.143824958,0.140511925,0.181938886,0.192745933,0.141985395,0.14716861,0.11485915,0.155629882,0.124873015,0.148011986,-39.49646478,73.78131819,0.164752931,21.46224237,7.536676169,8.851157625,-5.984278743,-0.442804598,-5.613194915,4.905206171,-6.490047929,4.224628114,1.422915893,33.78820742,19.80765354,15.05770478,13.84332111,11.79322538,7.293778512,10.14173578,8.962677885,8.595866571,8.439827762,11.63772318,10.08867178,8.246241527,2768.83113,618.2062148,1.02951763,28.68508982,20.50564101,24.90174144,24.78432326,23.22116801,21.29399012,35.28293189,6.269233337,5.11994191,4.331079734,3.880583679,3.700388698,3.548160009,4.047474327,6134.812904,1294.762412,-0.044237319,0.097044387,0.036087492,0.241952552,117.4538352
Class_Ex,28,baby Ko base pasand hai,baby_ko_base_pasand_hai.mp3,0.429872152,0.359636575,0.282672059,0.245922627,0.212806963,0.173558335,0.170210486,0.162381747,0.135545915,0.188040179,0.256877496,0.378048176,0.135639551,0.103342782,0.112180191,0.124024331,0.115052404,0.107329535,0.089380344,0.087672027,0.103088937,0.125083925,0.133139637,0.103089163,-52.33630724,80.72177155,8.970379986,13.38989934,11.3356278,14.1065233,-1.222928861,9.606163242,-0.823259139,6.635283593,-6.914763599,6.763327215,-0.667645683,52.5883528,23.92765952,18.86118357,17.93003399,11.98489749,13.13951972,12.41803367,11.49128553,10.43599374,10.09051694,13.68190063,8.415031849,8.470952277,2529.492077,775.7714805,1.86329055,23.24029349,18.35775862,21.79650031,19.95835433,19.79465043,17.92144956,35.09220991,6.1302553,5.518596018,5.783835179,4.690860127,4.518613318,3.632509373,3.326346416,6007.488674,1459.012148,-0.366162039,0.061290257,0.029285253,1.391269227,117.4538352
Class_Ha,29,Backbone (Hardy Sandhu),backbone_(hardy_sandhu).mp3,0.304289394,0.252521744,0.24914307,0.233992381,0.194350261,0.138746426,0.088551813,0.081377451,0.132405377,0.270176241,0.419151176,0.376713139,0.135731298,0.198216354,0.146916441,0.169097478,0.118676746,0.103652839,0.104430131,0.09005495,0.111822615,0.145576466,0.1767685,0.174711756,-38.86901553,84.8248142,-25.37390135,33.07940466,8.618041394,-3.135495707,-7.001717325,7.495227437,-1.714066139,3.878832723,1.988008284,1.483918752,3.159730979,74.37238699,27.74055465,20.12928708,17.77050344,13.65979079,18.08756046,11.42362765,12.38228457,11.54012916,12.04112874,9.397854417,10.4568453,8.378538991,2261.850098,568.3097306,1.184987093,28.9387976,21.18608234,24.70283704,20.53067595,21.63208235,21.63290535,35.96737683,5.108460982,5.729629996,5.895803706,5.083875317,4.920819583,4.964889691,5.213817883,4404.610866,1242.453977,1.011317155,0.06904928,0.039361852,0.879077042,172.265625
Class_Ha,30,Badtmeez Dil,badtmeez_dil.mp3,0.222826531,0.232072552,0.273799947,0.276548647,0.224718108,0.226868943,0.254614045,0.267715183,0.265493393,0.293100853,0.318376026,0.282576126,0.118192998,0.124859762,0.102453191,0.150915582,0.125715833,0.104825201,0.138706136,0.091328678,0.122607503,0.093408555,0.116798633,0.119857029,-28.12413333,66.46123555,-12.54402915,16.34642832,0.285547747,11.78709187,1.750966863,6.707758312,-2.239615354,8.045044029,3.457471816,7.950210702,-2.546941824,50.04203001,18.36888547,17.44009489,14.61473662,13.57789127,10.06296345,12.21481925,10.10988559,9.080687249,8.255497194,8.991441726,8.498000567,8.019421543,2808.920918,477.5254662,0.805991161,28.55675913,17.23948438,22.63225724,21.99671003,21.40664623,19.11187033,33.39923276,5.977079144,5.119473289,5.226191731,4.32322035,3.934240136,3.086908166,2.076797671,5966.388922,950.5774834,0.080576225,0.094804037,0.035940823,0.65032939,143.5546875
Class_Ha,31,Bam bam bhole Masti me doole,bam_bam_bhole_masti_me_doole.mp3,0.397310756,0.333767375,0.231916757,0.14441618,0.129892059,0.17487571,0.212983874,0.171832887,0.125592064,0.250908734,0.384226843,0.404140202,0.078245571,0.116579208,0.101662468,0.105715504,0.080718852,0.122486068,0.16278477,0.122343085,0.107848221,0.097168574,0.099650007,0.094125145,-142.1920357,82.30825109,-4.015964788,18.36025626,1.506809407,11.40904749,-0.281648099,4.503731675,2.199224525,6.830453649,5.079546416,8.858730105,0.918874105,64.55713833,22.57451427,22.47301955,17.89154607,13.19650205,12.66513516,12.22999413,10.24695638,11.02117517,10.89703012,9.684180577,9.628493974,9.147082589,2345.798021,623.4327331,0.851463655,26.75221818,19.92319478,25.34614637,21.95247516,21.4501675,18.93180324,33.56878244,5.677786245,5.126728805,5.982309534,4.794874603,4.71553579,3.384060468,2.49872116,5143.860562,1388.6285,0.209713447,0.066299675,0.032926359,1.033064275,123.046875
Class_Ca,32,Ban ja Rani,ban_ja_rani.mp3,0.176255309,0.115411643,0.121947396,0.132139402,0.191916324,0.225607934,0.268165758,0.330086054,0.380767835,0.335413906,0.236368164,0.188900972,0.126744533,0.130040323,0.175733771,0.148599531,0.169854148,0.175500476,0.163891474,0.220534093,0.15243881,0.149450221,0.138882373,0.140338717,-72.9767126,82.86240384,0.694130307,32.36409922,-2.073457516,15.61972411,-4.435026054,5.552513835,-5.3962266,1.057972212,-5.744378308,2.213919268,0.059046262,63.31842405,33.87995249,21.23608658,18.39923573,17.7695696,16.41249374,15.31938343,11.94998432,12.9928917,12.80998044,11.73081249,11.07178724,10.04311147,2296.169323,856.280603,1.041411086,29.07829667,23.5267364,25.82072155,23.99064678,22.91629086,21.35507848,37.65221429,6.19527929,5.217359253,5.010643043,4.351802495,4.690628797,4.224406433,4.145968679,4986.299015,1567.436881,0.016296502,0.060362447,0.036584373,1.115386193,103.359375
Class_Ex,33,Bano ,bano_.mp3,0.25732953,0.258879978,0.224173614,0.230717119,0.239226102,0.271773396,0.261330177,0.199070553,0.212293945,0.260677013,0.251562341,0.236301478,0.150173535,0.140606322,0.136148763,0.147107295,0.178095881,0.150767943,0.187276524,0.154619762,0.126339505,0.129429627,0.148776957,0.203338043,-75.77884218,84.61257148,10.70786089,24.07505759,5.295733224,5.777797495,1.862537334,5.132876652,-4.754721889,13.44513203,-3.082149873,6.595551902,-5.008169022,63.46912726,33.71340962,22.73686988,16.36451001,14.75467888,13.17035967,13.15176955,13.30931311,11.66504173,12.00171758,9.473156285,11.01510134,10.69929841,2473.451924,1008.96535,1.049996763,26.72449845,21.77082772,23.78220672,23.33679501,21.10940545,20.74117063,35.71799533,6.110798789,5.073929517,5.017816237,4.734899225,3.850831947,3.690724167,3.072545265,5426.738019,2016.444615,-0.222727668,0.058435399,0.030212365,1.141155263,89.10290948
Class_Ca,34,Dil Cheez Kiya Hai Aap Meri Jaan Lijiye,dil_cheez_kiya_hai_aap_meri_jaan_lijiye.mp3,0.28955755,0.237043247,0.204305291,0.222848784,0.243172526,0.231417077,0.25537678,0.34098369,0.30539938,0.215298837,0.214111159,0.274055221,0.146311554,0.114434337,0.133039685,0.114504367,0.139713615,0.128072569,0.10951057,0.146638088,0.155962032,0.15411098,0.120025932,0.128868578,-363.3073273,177.0909572,-49.49916961,-9.875252246,11.13069888,-13.65933359,-7.218651227,-14.90494377,-13.29106798,-7.438348967,-11.98941198,-6.918461051,-2.920168062,64.60560947,30.5715288,28.26981854,21.67195449,17.23259393,11.37531781,13.26913525,12.25944471,9.080399874,10.66784333,12.52523097,7.406364836,9.031803368,1093.594482,245.3292664,0.180746013,26.12467561,18.52939501,21.21981368,18.99086909,22.27995165,25.23641995,36.62443287,6.970092473,7.076828134,7.591406624,7.805719129,6.164233232,4.150881516,4.412392235,1855.713779,446.3141984,0.202396533,0.066693474,0.024030377,-0.22788138,103.359375
Class_Ca,35,Bawra mn,bawra_mn.mp3,0.230667798,0.195277176,0.218334109,0.252692193,0.191997587,0.107464354,0.129500079,0.323701304,0.352084542,0.271786407,0.152328925,0.170531167,0.179612572,0.173499494,0.186371352,0.212469061,0.150848445,0.12969955,0.091536095,0.210148825,0.229806979,0.172487217,0.179876882,0.166666486,-73.61203257,125.2348205,11.30641505,28.11139503,19.79143917,3.239914126,3.158074322,0.73592207,0.163140875,3.812452847,-4.987465266,3.825553127,-5.034329315,35.14220143,20.89933763,15.16805647,14.99547032,12.00181939,9.121506041,10.66665654,8.361783756,10.10305068,8.533340704,8.865774679,7.870502706,8.277940155,1516.190369,509.7244316,2.858624073,30.62918625,21.81420041,27.35774476,25.83382633,24.96486007,23.03961191,33.49265008,5.237214092,4.597609414,4.093042967,3.674583358,3.865871441,3.997323385,2.668149828,3113.106175,1286.341529,2.017275527,0.033345414,0.015698222,0.963605953,112.3471467
Class_Ca,36,Be intehaan,be_intehaan.mp3,0.328215931,0.287588401,0.266213164,0.240679499,0.193034384,0.167477025,0.236772187,0.29362841,0.232317785,0.203349471,0.252317937,0.308508584,0.137448555,0.133387776,0.165301014,0.125503303,0.153259561,0.110289592,0.117113603,0.115868421,0.111856908,0.149238952,0.127767464,0.159232903,-122.9576792,85.77647213,22.25176622,12.62260815,18.48925447,0.597713225,4.655990495,1.826210424,-10.79009996,8.985137059,-7.23525721,4.102997421,-4.074147659,67.56712284,28.29511285,19.74958475,14.29458396,14.94194987,13.42072873,12.53851267,10.47100307,11.50698775,11.06424344,10.22418859,9.124400173,8.716994503,2599.608248,968.6086792,1.061599171,29.28601314,22.85399204,27.82553619,23.6527374,21.85209188,20.42197164,33.1799369,6.586643468,5.332871655,5.792857692,5.059399126,4.161818583,3.689793215,2.433243452,6286.270321,2140.305212,-0.637371479,0.059668196,0.029218969,3.073975488,129.1992188
Class_Ex,37,Beedi jalile,beedi_jalile.mp3,0.12230184,0.133227392,0.245917537,0.280590119,0.228241021,0.229565596,0.253610396,0.292963933,0.369832776,0.394724381,0.303625207,0.217461583,0.11916382,0.089777459,0.109419021,0.095843829,0.081949626,0.093270244,0.084243641,0.080843472,0.107280457,0.17265292,0.115647876,0.118007439,-80.86327626,90.78483796,-8.249020131,29.43386685,4.039662755,7.898127229,1.773452734,9.056156398,0.831140578,13.21106484,-1.95051872,2.014079072,2.373499653,45.67416515,24.34589915,17.8107218,14.86350263,11.26587027,11.57748631,10.75100977,9.813754389,8.933719427,10.01384028,8.087696313,8.744065193,9.997333409,2258.700497,611.7086902,1.749111432,27.65455488,19.52544591,22.47571369,21.13477031,21.27115546,23.108135,34.762067,5.665364735,4.770862244,5.441741784,5.281471972,5.171218514,5.338528075,2.755902824,4741.162998,1256.795482,1.110631282,0.071525834,0.035774807,1.253345953,95.703125
Class_Ha,38,Befikra (Befikra),befikra_(befikra).mp3,0.154211592,0.195310502,0.27135629,0.216519305,0.230175901,0.290401443,0.242979848,0.189824675,0.192097123,0.342675768,0.407370502,0.28083762,0.122560265,0.104102623,0.140704551,0.138495901,0.126757632,0.148111261,0.101251844,0.135232895,0.111865311,0.112133729,0.132297946,0.109775072,-229.041302,120.9562101,-8.45125136,15.93250982,-3.496919351,-4.556562534,-3.46768821,-6.16139551,-9.760023832,-4.506439133,-7.288249348,-5.685270601,-3.954670129,88.92853879,36.18532144,29.2917446,22.79140843,15.96332161,13.54922495,13.10197239,12.17756401,13.00616722,10.89257674,10.62744619,12.06668301,10.9969595,1641.439256,747.7659367,1.706461521,25.82385888,18.86226797,23.91119523,24.55245509,24.34404216,25.3625094,38.80313078,8.203648105,5.873203703,6.266625028,5.977033914,6.476032265,7.327709783,6.284415169,3200.305648,1628.89064,0.930997492,0.073462897,0.037614024,0.538994777,67.99958882
Class_Ca,39,Bepanah pyar hai ,bepanah_pyar_hai_.mp3,0.167630214,0.270436165,0.322163546,0.278465321,0.194774138,0.198625217,0.22633379,0.20071901,0.218237167,0.231042757,0.208561002,0.157991611,0.143503083,0.17154884,0.202665294,0.179011111,0.188218195,0.170121446,0.179265999,0.184451157,0.164466534,0.20572737,0.169252959,0.165453876,-121.3054134,100.3123112,-18.80510935,13.27884518,-0.27543299,-0.485206295,10.93324493,-3.469924876,0.290232256,2.47439011,-5.850756331,3.191883246,-1.826095836,87.27256387,29.26271363,23.76949594,19.54010149,11.64679974,15.72296886,12.98350535,14.3005302,10.33633601,12.66013942,13.32564155,14.04831467,13.64330673,2043.716767,723.3506489,2.055386176,25.40420145,21.83987301,26.71711015,27.14669394,26.59506372,27.61043732,35.50596675,5.883332962,6.394408381,5.265985075,5.24640338,5.191048588,5.278825307,4.952131127,4025.192327,1605.385044,1.189579562,0.077775229,0.040541458,3.030357863,161.4990234
Class_Ex,40,Bhag dike bhos- Delhi Belli,bhag_dike_bhos_delhi_belli.mp3,0.216290189,0.275187009,0.258423308,0.22416027,0.241136724,0.256604798,0.216998771,0.23796755,0.265056789,0.267657511,0.23506302,0.157057322,0.143971169,0.179644441,0.13787711,0.15825302,0.120361043,0.146959128,0.165065114,0.152690232,0.205716326,0.143464111,0.206180793,0.14772548,-101.4085466,74.23851061,15.54902381,27.49225644,-1.031313406,12.88285164,1.707346223,6.154376865,0.662191152,4.931803416,0.91405778,6.960419421,-3.37383501,38.28956916,15.37593563,13.44481265,13.05458124,10.79762019,7.49818782,10.43349569,8.108647325,7.405579254,8.263506711,7.166109141,7.57443412,6.551145575,2789.501194,457.2601068,0.364870018,23.90942448,17.90266741,23.03962341,21.34895904,19.65728777,17.87530534,33.88051056,5.191529379,3.919496445,4.75025412,3.585114142,3.098095825,2.259564628,2.6879566,6267.6371,862.76191,-0.318107744,0.077394846,0.023686857,0.206376233,215.3320313
Class_Sa,41,Bhagwan Kahan hai tu,bhagwan_kahan_hai_tu.mp3,0.191279428,0.196156043,0.232919534,0.301463098,0.283335343,0.233494947,0.245854854,0.309786116,0.349516163,0.280593653,0.195848906,0.192724012,0.141517062,0.131762913,0.11744103,0.130022471,0.147257779,0.120362137,0.120855945,0.138038856,0.155196133,0.12281164,0.109451942,0.152089148,-56.85803255,100.7501434,-5.243938831,28.42528948,3.413645562,13.37557482,-4.944031119,7.962770811,-6.505214229,9.97349783,-0.462067118,2.12997369,-4.283330368,62.06395237,21.55519705,17.75526321,12.28553611,10.03978737,9.311809352,9.835513109,9.612315554,9.976644294,9.701499835,9.897683793,8.716940526,7.620611465,2029.500124,477.0518708,0.655600865,28.70038958,20.07314895,25.57087999,23.83565676,23.73482518,22.01249037,38.24240149,5.644513673,5.426338422,5.023176949,3.557584125,3.757546633,3.360974026,3.896975548,4610.59712,1305.310744,0.30640554,0.064176483,0.026675209,0.108541294,129.1992188
Class_Ca,42,Bharon fool barsao mera Mehboob aaya hai,bharon_fool_barsao_mera_mehboob_aaya_hai.mp3,0.308218075,0.185239672,0.085871668,0.165005084,0.244144123,0.202885896,0.18633464,0.216288068,0.287996146,0.310303772,0.303530918,0.316510123,0.183878302,0.148523425,0.090925195,0.149569819,0.18468095,0.148277522,0.147925755,0.116980378,0.130900432,0.180375619,0.139983405,0.18666251,-122.6994924,92.14898978,-33.21514183,35.84680924,-20.01368087,12.67569544,-14.9301223,6.398985997,-15.22125211,7.744652425,-11.15774388,-0.005336673,-9.995899389,44.7928721,25.88263715,15.74436442,11.95224414,9.451158518,11.81429938,9.531457361,9.975518551,9.927361667,10.75421552,10.51028815,9.217436323,7.865784303,2260.987501,576.7352642,0.490754616,23.31609291,21.71622349,23.43487727,23.61408854,22.9073782,21.5987038,59.98798412,7.365840651,5.012949011,4.404694597,4.041914812,4.437882357,4.373710373,2.966028504,4381.598505,944.2114996,0.140849054,0.096863738,0.059553256,0.819785107,172.265625
Class_Sa,43,Bichadan,bichadan.mp3,0.19947033,0.157963128,0.138893305,0.098929034,0.100054634,0.180246412,0.193177305,0.262003867,0.328845225,0.431697257,0.488566457,0.366019428,0.100962013,0.099265501,0.108964179,0.078618357,0.066840738,0.083864755,0.078735913,0.12228317,0.092974568,0.053044058,0.067892982,0.061046903,-98.4881098,100.9130821,7.070942247,23.98495102,9.966775907,4.956720273,4.553023975,0.894462775,-1.840758414,7.210509021,-2.633226328,3.651549169,2.077738207,57.8768342,23.69677268,19.43293624,13.35205996,10.35172576,10.40899633,9.308644087,8.030666634,8.792780959,9.463811447,7.387013,7.403497373,7.428471611,2123.853943,657.4764816,0.790547867,28.66000764,19.12185097,24.4593362,23.50712967,23.39995138,21.18309849,31.20723109,5.225556056,4.413191342,5.162266166,5.489259133,5.783956684,5.288028485,2.112222018,4574.364006,1593.998232,0.545159711,0.061168942,0.032111485,0.922917736,95.703125
Class_Ha,44,Blue eyes,blue_eyes.mp3,0.316478745,0.347394113,0.197138255,0.084187133,0.094008354,0.160840176,0.199654237,0.346658294,0.4392518,0.386714306,0.234166382,0.232156912,0.072736137,0.077366508,0.082464896,0.084527138,0.099485644,0.117819621,0.086924493,0.071626632,0.084086335,0.086434704,0.071675578,0.076684089,-75.28021462,89.47260183,-0.062661191,29.56955051,11.8756256,12.49508222,7.00673509,11.34429869,-2.282342553,9.047526442,-3.544297438,4.212111122,1.578716928,84.23532155,36.24380572,21.6077305,18.9056418,15.73541634,18.92573077,13.52532869,12.21610059,13.02415663,11.30242883,10.13188858,9.781117845,9.035677049,2107.807217,997.9491682,1.28219499,29.63675811,19.57814386,21.83488352,20.13952987,18.56760275,19.18948084,34.68453474,5.620841998,5.479259814,5.527570986,4.907120632,3.768283834,3.529147335,2.53269246,4465.560497,1956.021364,0.367208874,0.036598418,0.032905637,2.436934592,184.5703125
Class_Ca,45,Bol do na Zara,bol_do_na_zara.mp3,0.220457275,0.141512458,0.117420119,0.089750836,0.095440999,0.143057522,0.286860562,0.318623331,0.295049076,0.200242785,0.270131912,0.27848696,0.180420079,0.140177488,0.141502232,0.139188467,0.171417816,0.169706895,0.208417225,0.246331186,0.193672764,0.201830411,0.190018397,0.224094003,-121.4558413,105.1457221,26.20254896,19.17185157,12.66221529,10.91424746,-1.013475354,7.944119366,-0.013826463,7.18432407,0.949925794,4.810877331,1.980856889,69.28287625,25.09772533,17.00611829,12.73595516,13.36173703,11.79557858,11.40824681,9.834061041,11.52999364,10.37225409,10.2521445,8.695319453,10.78051087,1801.922147,744.7389451,0.947864523,29.55406879,22.04570999,27.35924668,24.56348362,23.23807523,19.77967974,32.97060631,5.208284355,5.270035154,4.932690212,4.292952257,3.663870552,3.475460114,2.644006109,4303.165646,2078.002339,0.056717053,0.030523058,0.018220732,0.980316343,129.1992188
Class_Ex,46,Bom diggy diggy BOM,bom_diggy_diggy_bom.mp3,0.209903841,0.190235392,0.205215643,0.287903415,0.349538796,0.350829831,0.310456045,0.253757666,0.192794634,0.182287198,0.214743476,0.224924474,0.109535225,0.109892288,0.127425999,0.138066278,0.186216243,0.13117409,0.12534587,0.129912317,0.124719344,0.149810001,0.142257484,0.139746125,-32.12649022,81.5202565,19.78697915,9.156778833,9.88093565,4.310832611,1.880572843,5.825732759,-4.127311187,6.927011449,0.666184585,5.019464855,-0.48500989,64.79683252,35.34260002,23.44609069,16.51788208,15.40887475,14.34318611,12.06223415,11.12366962,9.71095131,9.136945729,9.614529722,9.198958953,7.4477162,2709.175485,1094.924496,0.449500418,24.30724377,20.05370021,22.77425955,22.47437156,21.49335696,20.08921302,32.21037405,5.683469317,5.552652393,5.332990474,4.467975749,4.407257703,4.080193661,2.831022233,6095.817306,2222.614831,-0.589926233,0.071528101,0.049929384,1.499566675,103.359375
Class_Ex,47,Bombae (Badshah Songs),bombae_(badshah_songs).mp3,0.187147122,0.176569939,0.27928876,0.320241113,0.270644602,0.309026658,0.289513251,0.209603487,0.178421198,0.250114668,0.343350836,0.286173513,0.114326424,0.084028937,0.119035612,0.145494953,0.098827949,0.085631896,0.087157152,0.098395252,0.101561401,0.12028354,0.143394174,0.165457525,-25.7505404,80.44375206,-8.047599279,18.22189853,4.858377092,10.61463635,0.150071805,7.021575138,-3.138567555,6.219812964,1.614357721,2.125203316,-2.506580956,56.03900727,27.83121139,19.22317512,17.19573621,14.53650675,11.2910482,12.70754211,10.20322011,10.39818642,10.84656498,12.31646047,12.65107821,9.24920618,2445.184344,711.7175625,0.942191233,27.91276343,21.01063587,24.63847465,22.10255342,22.16500547,20.71991035,35.13208925,6.591570601,5.49666359,5.334506765,4.87401373,4.129923192,3.926897485,3.509908873,5271.734789,1442.813987,0.099952837,0.076572099,0.035691896,0.487372977,112.3471467
